,Date,Close_btc,Open_btc,High_btc,Low_btc,Volume_btc,Open_gbtc,High_gbtc,Low_gbtc,Close_gbtc,Volume_gbtc,value,Out,WTI,brent,gold,silver,litecoin,Ethereum,AUDUSD CURNCY,CADUSD CURNCY,CNYUSD CURNCY,EURUSD CURNCY,GBPUSD CURNCY,JPYUSD CURNCY,Premium,hashrate,Return_btc,Return_gbtc,ratio_return,Mom5d_gbtc,Mom30d_gbtc,Mom90d_gbtc,Mom180d_gbtc,ratio_Mom5d,ratio_Mom30d,ratio_Mom90d,ratio_Mom180d
368,2019/9/23,9794.9,9974.22,9985.24,9593,2191.399033,12.35,12.555,12.16,12.22,2472400,41,244.952,52.27,64.77,1583.3,19.512,70.355,205.143,0.6773,0.7541,0.14048,1.0993,1.2429,0.009298,-0.998752412,67383653.69,-0.036884944,-0.046371217,1.257185499,-0.029828894,-0.148758567,0.547213474,0.570104316,0.709710765,2.227013042,0.915249724,1.307386499
369,2019/9/24,8290.68,9705.64,9776.27,7991.18,9827.467146,12.08,12.08,10.55,11.06,9381700,39,244.952,51.44,63.1,1591.5,19.423,57.598,165.555,0.6801,0.7552,0.14052,1.102,1.2487,0.00934,-0.998665972,102155715.1,-0.16672985,-0.099738958,0.598206967,-0.102190941,-0.277686533,0.403207261,0.47617089,0.510007874,0.794705721,1.022670487,1.706802993
370,2019/9/25,8358.44,8580,8652,8221.21,2601.315039,10.77,10.89,10.15,10.2,5196400,15,244.952,51.15,62.39,1563.4,18.869,57.55,170.807,0.6751,0.7536,0.14022,1.0943,1.2353,0.009279,-0.998779677,102155715.1,0.008139814,-0.080947276,-9.944609411,-0.226275895,-0.370210376,0.406936779,0.533967152,1.105569441,1.102636328,0.944521159,1.281396562
371,2019/9/26,8137.53,8368.01,8458.43,7718,6102.779244,10.26,10.28,9.25,10.05,6766600,12,244.952,51.1,62.74,1566.4,18.705,54.09,164.075,0.6749,0.7538,0.1402,1.0921,1.2328,0.009273,-0.998764982,102155715.1,-0.026785113,-0.014815086,0.553108959,-0.225171345,-0.398475564,0.364523718,0.474991171,1.007508581,1.075688849,0.922379863,1.232987008
372,2019/9/27,8001.98,8017.77,8281.99,7860,1310.174087,9.96,10.05,9.6,9.83,3585900,24,244.952,50.79,61.91,1557.5,18.443,55.451,171.166,0.6764,0.7549,0.14039,1.094,1.2292,0.009262,-0.998771554,93875521.33,-0.016797683,-0.0221337,1.317663883,-0.264006237,-0.414579095,0.448068954,0.891672558,1.10436164,1.067825524,0.98963693,1.032546709
373,2019/9/30,8286.33,7978.82,8517.73,7705.5,2930.012776,10.025,10.65,9.95,10.59,4879300,27,244.952,49.97,60.78,1523.7,17.785,55.471,177.09,0.675,0.7553,0.13989,1.0899,1.2289,0.009253,-0.998721992,93875521.33,0.034918158,0.074471225,2.132736366,-0.143163794,-0.321111369,0.533749264,0.986194581,0.855962895,1.001144901,1.121873949,1.082884983
374,2019/10/1,8319.5,8425.8,8531.25,8232.51,1465.866805,10.73,10.8,9.76,9.9,3859600,38,244.952,49.98,58.89,1539.4,18.085,56.122,177.758,0.6704,0.7562,0.13989,1.0933,1.2302,0.009281,-0.998810025,93875521.33,0.003994988,-0.067375402,-16.86498329,-0.110800239,-0.311635313,0.403951103,0.893817876,-31.92939046,1.154706897,0.871802086,1.010779839
375,2019/10/2,8268.8,8284.42,8411.2,8180,1597.420235,9.88,9.95,9.46,9.66,2008100,39,244.952,49.69,57.69,1555.7,18.466,55.638,177.355,0.6707,0.7503,0.13989,1.0959,1.2303,0.00933,-0.998831753,93875521.33,-0.006112761,-0.024541109,4.014733821,-0.054394072,-0.239978274,0.358451143,0.910870664,5.044703974,1.188101005,0.806503984,0.997403674
376,2019/10/4,8203.17,8108.09,8239.63,8000,845.1446958,9.84,9.85,9.52,9.79,1312700,30,244.952,49.97,58.37,1558.6,18.384,56.993,177.555,0.6771,0.7512,0.13989,1.0979,1.2331,0.009352,-0.998806559,102755638.2,-0.007968731,0.013367808,-1.67753293,-0.026211178,-0.261027629,0.357112804,0.93588909,-3.262543358,1.264221752,0.855398578,0.98726615
377,2019/10/7,8229.01,7874.02,8340.94,7809.99,1153.162173,9.79,10.23,9.72,9.85,2244000,27,244.952,49.96,58.35,1550.4,18.299,57.55,179.431,0.6733,0.7514,0.13989,1.0971,1.2293,0.009324,-0.998803015,102755638.2,0.003145051,0.006109999,1.942734418,0.002032521,-0.311507651,0.2961783,0.81729561,0.07265048,1.273224033,0.79762049,0.964565306
378,2019/10/8,8167.3,8279.66,8299.47,8110.31,738.6966053,9.88,9.91,9.56,9.635,1354500,39,244.952,50.18,58.24,1549.8,18.457,56.741,177.838,0.6728,0.7504,0.13997,1.0957,1.2219,0.009338,-0.998820296,102755638.2,-0.007527339,-0.022069153,2.931866559,-0.094507858,-0.354908985,0.247836164,0.842293968,6.531841537,1.312756883,0.701881445,1.005919455
379,2019/10/9,8611.56,8130.38,8707.38,8127.59,1799.46162,9.61,10.52,9.56,10.38,3814800,37,244.952,50.08,58.32,1559.2,18.568,59.244,192.593,0.6725,0.75,0.14021,1.0971,1.2206,0.009304,-0.998794643,100875176.1,0.05296711,0.074478576,1.40612875,0.047346121,-0.262808808,0.284475914,0.878942974,1.37221888,1.192204645,0.735491356,1.06423745
380,2019/10/10,8585,8569.02,8655,8460.04,800.6014739,10.35,10.47,10.21,10.33,1512200,41,245.336,50.37,59.1,1548.1,18.359,57.898,192.403,0.6761,0.7524,0.14052,1.1005,1.2443,0.009262,-0.998796738,100875176.1,-0.003088992,-0.004828595,1.563161725,0.067058635,-0.236032063,0.275813449,0.802495415,1.786938969,1.447285021,0.730488321,1.068223734
381,2019/10/11,8338.33,8578.48,8812.61,8213.25,1608.81988,10.1,10.15,9.75,9.81,2131200,39,248.791,51.41,60.51,1537.9,18.307,55.88,181.934,0.6794,0.7574,0.14108,1.1042,1.2668,0.009225,-0.998823505,100875176.1,-0.029153538,-0.05165001,1.771654948,0.002040817,-0.314833062,0.175616259,0.820146871,0.12487949,1.407253267,0.550174505,1.047129102
382,2019/10/15,8176.09,8319.15,8376.47,8082.77,1247.977441,9.62,9.75,9.26,9.28,2665700,39,249.167,50.39,58.74,1533.6,18.146,54.504,178.56,0.6753,0.7576,0.14121,1.1033,1.2787,0.009186,-0.998864983,96995361.62,-0.019648915,-0.055540727,2.826656127,-0.059609908,-0.337856746,-0.021322769,0.661331135,9.23944743,1.459940984,-0.438273141,0.934812804
383,2019/10/16,7959.03,8157.99,8170,7915,1195.966019,9.15,9.15,8.71,8.76,4325500,40,249.487,50.59,59.42,1543.9,18.191,52.741,174.663,0.6759,0.7575,0.14097,1.1072,1.2832,0.009194,-0.998899363,96995361.62,-0.026906908,-0.057665642,2.143153782,-0.095206397,-0.373765508,-0.185929955,0.723276922,3.685707037,1.534583269,6.098751609,0.982298725
384,2019/10/17,8061.1,7970.35,8120.6,7941.11,720.6495973,8.89,9.21,8.8,8.97,2071000,40,252.938,50.62,59.91,1548.4,18.382,54.474,176.555,0.6824,0.7612,0.14129,1.1125,1.2891,0.009203,-0.998887249,96995361.62,0.01274289,0.023689771,1.85905789,-0.145995202,-0.279285717,-0.102681345,0.797640984,2.210191177,1.543601735,-3.938239503,0.991148551
385,2019/10/18,7952.22,8071.61,8082.3,7815.1,957.7802456,8.74,8.795,8.63,8.725,2000400,40,264.867,50.46,59.42,1543.6,18.348,53.17,174.11,0.6856,0.7618,0.14121,1.1167,1.2984,0.009224,-0.998902822,109144376.3,-0.013598889,-0.027693208,2.036431701,-0.168859815,-0.28481263,-0.05626658,0.738276432,2.205433585,1.603060779,-0.507272258,1.026886092
386,2019/10/21,8195.74,8233.71,8356.21,8157.84,746.0328677,9.11,9.17,8.86,9.07,1847600,37,266.883,50.59,58.96,1538,18.375,54.788,173.887,0.6868,0.764,0.14132,1.115,1.296,0.009208,-0.998893328,109144376.3,0.030163372,0.038779796,1.28565851,-0.078430009,-0.25632452,-0.092600287,0.827466409,4.547075943,1.626128856,-2.028622104,1.035684584
387,2019/10/22,8160.63,8219.16,8312.83,7940.29,836.9704729,9.2,9.2,8.97,9.02,977000,39,269.404,50.81,59.7,1537.5,18.275,54.269,172.683,0.6855,0.7638,0.1413,1.1125,1.2872,0.009218,-0.998894693,109144376.3,-0.004293135,-0.00552793,1.287620769,-0.028417213,-0.360105859,-0.142361472,0.669049629,15.01435669,1.348248146,-8.620522944,0.889356452
388,2019/10/23,7495.01,7957.67,8009.17,7275.24,4673.408728,8.39,8.75,8.35,8.55,3163500,33,269.445,51.49,61.17,1545.8,18.364,49.458,160.578,0.6853,0.765,0.14153,1.113,1.2912,0.0092,-0.998859241,109144376.3,-0.085083906,-0.053513051,0.628944457,-0.024264622,-0.432010233,-0.173510927,0.637419289,0.403941341,1.20507646,3.027758625,0.931780184
389,2019/10/25,8621.94,7459.98,10610,7400,7549.911151,8.77,10.46,8.71,10.31,8299400,24,269.445,51.99,62.02,1556.4,18.72,56.966,180.97,0.6823,0.7659,0.14153,1.108,1.2827,0.009202,-0.998804213,90520752.86,0.140072652,0.187183015,1.336328062,0.139228622,-0.175671626,0.031529705,0.822392359,2.070003389,0.978247536,0.309275743,0.992642583
390,2019/10/28,9427.11,9637.32,9697.64,9188.19,1137.437848,11.03,11.35,10.73,11.26,4960800,52,269.445,51.58,61.57,1547.4,18.677,58.614,183.938,0.6838,0.766,0.14148,1.11,1.2863,0.009177,-0.998805572,90520752.86,0.089279464,0.088142325,0.987263152,0.255064155,-0.067808037,0.051012881,0.840218185,1.499156485,1.162025634,0.325888863,0.987261156
391,2019/10/29,9235.85,9302.2,9555.57,9072.5,1668.131144,11.23,11.45,10.86,10.99,2765300,54,269.445,51.6,61.59,1542.2,18.633,60.02,191.535,0.6865,0.7641,0.14153,1.1112,1.2862,0.009184,-0.998810072,90520752.86,-0.02049693,-0.024270854,1.184121419,0.192013504,-0.110986154,-0.040130218,0.795580028,1.607101506,1.276428266,-0.687020957,0.956154716
392,2019/10/30,9222.98,9287.96,9338.39,9001.71,745.4559373,10.69,10.94,10.52,10.85,2150100,53,269.445,50.7,60.61,1548.1,18.67,58.1,182.983,0.6903,0.7599,0.14174,1.1151,1.2902,0.009188,-0.998823591,88478931.37,-0.001394455,-0.012820688,9.194050888,0.184720746,-0.155860869,-0.069422887,0.834477172,1.50944223,1.38684065,-1.18331138,1.003064916
393,2019/10/31,9255.62,9109.13,9426.18,8962.5,1097.581153,11.08,11.25,10.933,11.12,1917600,50,269.445,50.48,60.23,1565.6,18.885,58.375,181.46,0.6894,0.7597,0.14207,1.1152,1.2942,0.009257,-0.998798568,88478931.37,0.003532739,0.024580209,6.957833557,0.262814006,-0.124157559,-0.044842678,0.945489887,1.245602565,1.258431573,-0.612175752,1.0116283
394,2019/11/1,9178.1,9086.98,9299.99,9064.48,866.2926524,11.05,11.21,10.91,11.2,1518700,49,269.445,52.02,61.69,1563.1,18.887,58.241,184.375,0.6904,0.7609,0.1421,1.1166,1.2946,0.009244,-0.998779704,88478931.37,-0.008410723,0.007168489,-0.852303592,0.08279948,-0.089612159,0.039149287,0.952658376,1.324577756,0.908080268,0.572859396,1.033761909
395,2019/11/4,9284.35,9153.97,9600,9135,1068.238564,11.4,12.02,11.31,11.82,3515300,49,269.445,51.82,62.13,1563.5,18.91,61.754,186.45,0.6884,0.7604,0.14224,1.1128,1.2884,0.00921,-0.99872689,91737090.37,0.011509975,0.053879234,4.68109024,0.048536389,-0.078870604,0.259323208,0.972404603,-3.180754708,0.791788363,1.300736233,1.051625991
396,2019/11/5,9411.68,9423.5,9427.83,9177,1044.337862,11.64,11.98,11.6,11.65,2168700,54,269.445,52.21,62.96,1536.7,18.406,63.26,190.403,0.6893,0.7602,0.14266,1.1075,1.2884,0.009161,-0.998762176,91737090.37,0.013621284,-0.014486832,-1.063543774,0.058320412,-0.077437799,0.170885058,1.017843532,3.092473963,0.992430305,0.907281774,1.069110736
397,2019/11/6,9287.39,9317.56,9445.38,9260.15,678.3203366,11.72,11.87,11.18,11.2,1690500,53,269.445,51.27,61.74,1546.1,18.44,63.559,190.605,0.6884,0.7586,0.14289,1.1066,1.2855,0.009176,-0.998794064,91737090.37,-0.013293905,-0.039392402,2.963192651,0.031748698,-0.133531393,0.191290227,0.971350509,4.562007304,1.482212768,0.955708386,1.021816795
398,2019/11/7,9200.01,9295.62,9313.44,9084.95,799.7181889,11.1,11.115,10.68,10.88,2028200,54,269.445,51.67,62.29,1520.4,17.853,61.595,186.508,0.6898,0.759,0.1433,1.105,1.2817,0.009151,-0.998817393,93582603.95,-0.009452995,-0.028987537,3.066492324,-0.021819047,-0.116147712,0.048974005,0.898526657,3.620599236,1.853698867,0.33341829,0.965094205
399,2019/11/8,8796.5,9229.83,9250,8670.03,1193.412392,10.49,10.88,10.32,10.88,3045600,42,269.445,51.97,62.51,1519.1,17.656,60.759,185.598,0.6863,0.756,0.14294,1.1018,1.2774,0.009147,-0.998763144,93582603.95,-0.044850656,0,0,-0.028987537,-0.016408755,0.059648536,0.919051893,0.682601011,-0.277072305,0.620317013,1.029124632
400,2019/11/13,8766.68,8724.81,8805.5,8706.79,624.3217199,10.7,10.8,10.6,10.66,1099900,38,269.445,52.22,62.37,1517.2,17.738,60.912,187.657,0.6838,0.7546,0.14238,1.1007,1.2851,0.009189,-0.998784032,93582603.95,-0.003395744,-0.020427823,6.015713987,-0.103294593,0.044110698,0.084116033,0.919579436,1.800435147,0.925017011,0.821045287,1.026168556
401,2019/11/14,8631.75,8756.62,8760.37,8499,1084.531933,10.6,10.6,10.34,10.46,1227800,41,269.445,51.73,62.28,1527.2,17.849,59.201,184.96,0.6786,0.7547,0.14243,1.1022,1.2882,0.009224,-0.998788195,93582603.95,-0.015510906,-0.01893996,1.221073755,-0.107747721,0.039985824,0.00095648,0.931705295,1.245577838,0.678179047,0.016996787,1.047554405
402,2019/11/15,8475,8538.52,8774,8368.33,1122.318816,10.41,10.41,10.13,10.26,1611400,38,269.445,52.22,63.3,1522.3,17.762,57.55,179.72,0.6817,0.7563,0.14269,1.1051,1.2897,0.009192,-0.998789381,93582603.95,-0.018326612,-0.019305619,1.053419945,-0.087660939,0.042813906,-0.051293294,0.881333857,0.957656708,0.745475907,-7.226753277,1.022368352
403,2019/11/18,8200.08,8477.41,8490.23,8033.48,1146.725104,10.37,10.37,9.8,10.1,2947600,38,269.445,51.73,62.44,1525.6,17.805,56.36,178.803,0.6811,0.7573,0.14233,1.1072,1.2953,0.009202,-0.998768305,92950289.06,-0.032976743,-0.015717416,0.476621233,-0.074390818,-0.047374736,-0.172371226,0.87983469,0.646535637,4.527722852,1.349950004,1.049301321
404,2019/11/19,8095.72,8136.38,8136.38,8136.38,0,9.92,10,9.6,9.61,2954300,32,269.445,50.96,60.91,1527.9,17.923,54.934,174.855,0.6828,0.7537,0.1423,1.1078,1.2926,0.009213,-0.998812953,105119198.5,-0.012808383,-0.049731201,3.882707091,-0.124122018,-0.029730534,-0.176058488,0.894164797,1.495114772,1.090363358,1.572519747,1.036273967
405,2019/11/20,8062,8141.03,8218,8028.05,883.906226,9.64,10.1,9.6,9.69,2041200,32,269.445,51.95,62.4,1526.7,17.917,55.301,175.275,0.6803,0.7517,0.14213,1.1073,1.2924,0.009207,-0.998798065,105119198.5,-0.004173862,0.008290203,-1.98621861,-0.095403993,0.003100778,-0.167768285,0.879812523,1.138519928,-0.122426193,1.331948457,1.022127246
406,2019/11/22,7317.94,7587.78,7718.29,6789,3685.697145,8.63,9.29,8.53,9.27,4922600,20,269.445,52.3,63.39,1516.6,17.81,48.444,153.41,0.6786,0.7518,0.14206,1.1021,1.2834,0.009204,-0.99873325,105119198.5,-0.096832797,-0.044311046,0.457603701,-0.120775079,-0.054578077,-0.317178033,0.825600406,0.731445318,0.477950941,1.193961001,1.092875069
407,2019/11/25,7208.87,6682.52,7376.9,6523.92,2419.475732,9.15,9.45,8.92,9.04,3050000,17,269.445,52.47,63.65,1509.9,17.706,46.434,148.33,0.6779,0.752,0.14212,1.1014,1.29,0.009181,-0.998745989,105119198.5,-0.015016655,-0.025124205,1.673089285,-0.126593665,-0.085812281,-0.404727373,0.817867944,0.782367499,0.6483567,1.270888546,1.093575006
408,2019/11/26,7085.36,7241.86,7338.99,7028.27,1109.095498,8.95,9.03,8.91,9,1446100,21,269.445,52.75,64.27,1512.8,17.873,47.06,148.308,0.6788,0.7535,0.14218,1.1021,1.2866,0.009169,-0.998729775,105119198.5,-0.017281529,-0.004434597,0.256609072,-0.115310847,-0.068177725,-0.486532931,0.805942675,0.789188282,0.479760968,1.128311424,1.116756439
409,2019/11/27,7588.41,7073.3,7669.56,6849.95,1975.76312,9.04,9.74,9.04,9.58,3452200,20,269.445,52.61,64.06,1506.6,17.751,48.065,153.923,0.6776,0.7529,0.14227,1.0999,1.2921,0.009129,-0.998737548,105119198.5,0.0685914,0.062453015,0.910507947,-0.003126631,-0.080203286,-0.440340437,0.883433567,0.048315015,0.634101262,1.089391844,1.107840126
410,2019/11/29,7714.09,7492.85,7860.95,7431.93,1119.424549,9.77,9.89,9.55,9.57,2272600,31,269.445,50.67,62.43,1518.8,17.812,48.649,152.983,0.6763,0.753,0.14219,1.1018,1.2925,0.009133,-0.998759413,107698810.7,0.016426444,-0.001044387,-0.063579588,-0.01246122,-0.076419078,-0.579274983,0.897656652,0.282483202,0.71441086,0.993003837,1.105560574
411,2019/12/2,7280,7365.28,7413.27,7170.01,922.057766,9.22,9.23,8.99,8.99,2401900,28,269.445,51.48,60.92,1515.4,17.693,45.793,148.675,0.6819,0.7514,0.14206,1.1079,1.2939,0.009176,-0.99876511,107698810.7,-0.057917665,-0.062520357,1.079469578,-0.030670531,-0.087289425,-0.43000397,0.850640482,5.900442338,0.643100849,1.072661228,1.101420351
412,2019/12/3,7320.97,7359.65,7367.6,7112.51,904.3255328,9.04,9.1,8.91,8.99,1331400,28,269.445,51.54,60.82,1530.9,17.97,45.235,148.24,0.6847,0.7522,0.14162,1.1082,1.2995,0.009205,-0.998772021,107698810.7,0.005611971,0,0,-0.005546326,-0.031748698,-0.520566679,0.842858341,-0.359436348,0.287393419,0.995970641,1.081510036
413,2019/12/4,7487.25,7153.72,7820.75,7091.59,2112.567151,9.11,9.19,8.71,8.73,2318800,24,269.445,52.51,63,1526.8,17.625,44.76,145.628,0.6849,0.7575,0.14185,1.1078,1.3104,0.009185,-0.998834018,99217250.3,0.022458741,-0.029347479,-1.306728573,-0.030459207,-0.003430535,-0.469430727,0.671616604,-0.552088379,0.056141129,1.294350278,0.9289519
414,2019/12/5,7379.09,7215.49,7215.49,7215.49,0,8.92,9,8.66,8.81,1592200,21,269.445,52.35,63.39,1529.6,17.75,44.66,148.335,0.6834,0.759,0.14195,1.1104,1.3157,0.009194,-0.998806086,99217250.3,-0.014551249,0.00912207,-0.626892579,-0.083790152,-0.017998236,-0.511960054,0.733685447,2.995526791,0.20360065,1.203336681,1.022823574
415,2019/12/6,7457.88,7377.49,7607.07,7305,1033.596003,8.7,9.07,8.69,9,1485500,29,269.445,52.36,64.39,1512.1,17.28,45.181,148.8,0.6841,0.7544,0.14214,1.106,1.314,0.009209,-0.998793223,99217250.3,0.010620867,0.021337137,2.008982685,-0.061408628,0.031032109,-0.488580015,0.719034952,1.818042412,-0.483517242,1.223195745,0.986287187
416,2019/12/9,7362.63,7517.82,7652,7287.09,1017.132841,9.05,9.19,8.72,8.82,1595000,32,269.445,52.4,64.25,1513.5,17.32,44.594,147.581,0.6823,0.7553,0.14206,1.1064,1.3147,0.009211,-0.998802059,94736471.25,-0.012853986,-0.020202707,1.571707629,-0.019090978,-0.027950394,-0.35746828,0.751506796,-1.691511356,0.260737852,1.298802241,1.039009516
417,2019/12/10,7224.78,7376.76,7385.2,7167.5,670.716428,8.77,8.81,8.59,8.65,1559400,26,269.445,52.76,64.34,1516.8,17.383,43.967,145.272,0.6809,0.7559,0.14216,1.1092,1.3156,0.009197,-0.998802732,100622310.1,-0.018900422,-0.019462549,1.029741501,-0.038553528,-0.041885013,-0.39578449,0.751462333,2.914969324,0.34387057,1.322108171,1.067338593
418,2019/12/11,7186.89,7206.77,7299.39,7082.93,931.1352444,8.65,8.68,8.56,8.62,860500,20,269.445,52.37,63.72,1523.7,17.526,43.665,143.03,0.6876,0.7592,0.14207,1.113,1.3196,0.009212,-0.998800594,100622310.1,-0.005258251,-0.003474236,0.660720919,-0.012680285,0.008153802,-0.461118566,0.610786975,0.309705505,-0.194235565,1.192147162,1.020780165
419,2019/12/13,7253.36,7215.82,7297.6,7193.42,675.4578864,8.75,8.86,8.69,8.79,1361000,22,269.445,52.83,65.22,1530.9,17.685,44.218,144.653,0.6876,0.7595,0.14303,1.1121,1.3331,0.009146,-0.998788148,100622310.1,0.009206277,0.019529627,2.121338234,-0.002272728,-0.159499586,-0.408872266,0.600840784,0.132246735,0.922788062,1.116329793,0.978999991
420,2019/12/16,6891.98,7065.45,7065.45,7065.45,0,8.61,8.7,8.25,8.27,2971600,24,269.445,53.09,65.34,1531.1,17.781,40.187,132.03,0.6885,0.76,0.14301,1.1144,1.3332,0.009128,-0.998800055,100622310.1,-0.051106393,-0.060980203,1.193201066,-0.084590068,-0.308622114,-0.459214071,0.560825709,1.071943909,0.985285466,1.200641298,0.980599991
421,2019/12/17,6610.09,6865.77,6928.4,6560.04,1665.204428,8.19,8.19,7.92,8.01,3276700,23,269.445,53,66.1,1531.4,17.74,37.068,122.258,0.6851,0.7599,0.14282,1.115,1.3131,0.009133,-0.998788216,100622310.1,-0.041761147,-0.031943748,0.764915479,-0.096331109,-0.316295007,-0.498009768,0.50377604,0.893444313,0.945588565,1.153969102,0.973384206
422,2019/12/18,6966.6,6682.33,7448,6435.38,1882.111813,8.02,8.63,8,8.42,3475100,15,269.445,52.95,66.17,1528.9,17.718,41.005,130.833,0.6853,0.7624,0.14285,1.1114,1.3078,0.009126,-0.998791376,100622310.1,0.052530031,0.049919067,0.950295781,-0.026949493,-0.253555252,-0.37654743,0.593742609,0.740584658,0.903711883,1.145597826,0.999973579
423,2019/12/20,7193.13,7127.45,7218,7078.34,607.712291,8.55,8.9,8.51,8.88,2184700,23,269.445,52.93,66.14,1531,17.892,40.288,128.42,0.69,0.7606,0.14273,1.1079,1.2999,0.009134,-0.998765489,82390793,0.031999103,0.053191729,1.662288121,0.029716472,-0.224943732,-0.341126767,0.7113295,34.24066022,0.892263741,1.078137239,1.113794053
424,2019/12/23,7415.44,7601.16,7690,7270,1011.536599,9.09,9.42,8.9,9,3651500,33,269.445,53.08,66.39,1539.1,18.167,41.027,127.288,0.6922,0.7605,0.1427,1.1089,1.2936,0.009142,-0.998786316,82390793,0.030437909,0.01342302,0.440996793,0.023609866,-0.218689201,-0.300927299,0.738609555,1.068343727,1.025477853,1.232702692,1.104767053
425,2019/12/24,7239.29,7312.65,7426.14,7162.5,553.8290128,9.04,9.07,8.75,8.85,1851900,25,269.445,53.37,67.2,1555.2,18.521,40.742,128.3,0.6922,0.7595,0.14281,1.1089,1.2944,0.009141,-0.998777504,82390793,-0.024041178,-0.016807118,0.699097129,0.06778295,-0.289375553,-0.366681211,0.685268693,1.378690898,1.163052056,1.283916749,1.062642749
426,2019/12/26,7290.69,7173.62,7429.99,7155,1237.597444,8.85,9.04,8.63,8.82,2744400,39,269.445,53.43,67.92,1565,18.655,40.237,126.382,0.6945,0.762,0.14292,1.1098,1.2993,0.009121,-0.998790238,95908032.47,0.007075056,-0.003395589,-0.479938078,0.096331109,-0.27828431,-0.435984782,0.655322872,0.982961249,1.089801199,1.380188312,1.017937484
427,2019/12/27,7212.58,7209.32,7315.94,7062.39,922.4842387,8.54,8.72,8.5,8.58,2608500,38,269.445,53.7,68.16,1569.1,18.606,40.894,125.71,0.698,0.7646,0.14294,1.1177,1.3078,0.009136,-0.998810412,95908032.47,-0.010771468,-0.027587957,2.561206719,0.018824085,-0.266479865,-0.488193823,0.693147181,0.542489867,1.053984799,1.364611275,1.040415133
428,2019/12/30,7216.47,7340.05,7382.2,7180,740.0091762,8.75,8.75,8.4,8.42,2553400,40,269.445,53.59,68.44,1570.2,18.67,42.254,131.675,0.6994,0.7651,0.14313,1.1199,1.3113,0.009185,-0.998833225,93333320.19,0.00053919,-0.018824085,-34.91178157,-0.053191729,-0.256316413,-0.521222693,0.611096623,-16.41968432,1.055500866,1.400032513,0.972264559
429,2019/12/31,7141.02,7210.56,7300,7115.02,1120.433534,8.47,8.47,8.15,8.19,3093800,38,269.445,53.07,66,1575.5,18.59,41.275,128.415,0.7021,0.7698,0.14361,1.1213,1.3257,0.009205,-0.998853105,115924073.7,-0.01051029,-0.02769593,2.635125137,-0.094310679,-0.284012344,-0.578107631,0.566046678,2.501033056,1.362180674,1.159236354,0.914501317
430,2020/1/2,6965.68,7100.02,7150,6860,1048.256623,8.18,8.34,7.91,7.98,3377600,39,269.445,53.51,66.25,1580,18.716,39.747,127.911,0.6993,0.7702,0.14359,1.1172,1.3145,0.009211,-0.998854383,115924073.7,-0.02486039,-0.025975486,1.044854349,-0.103479048,-0.289560007,-0.615659685,0.518793793,2.685820994,1.259159454,1.188470766,0.880178062
431,2020/1/3,7332.56,6930.1,7398,6930.1,1229.689995,8.28,8.59,8.13,8.59,3858800,38,269.445,53.74,68.6,1604.3,18.819,41.658,132.56,0.695,0.7692,0.14356,1.1161,1.3083,0.00925,-0.998828513,107692778.5,0.051329471,0.073660325,1.435049358,-0.026423134,-0.196959723,-0.555449462,0.569560298,-4.614175289,1.207433978,1.170353934,0.902129805
432,2020/1/6,7538.5,7535.91,8000,7489.18,1451.476657,8.98,9.03,8.92,8.99,3450500,41,269.445,53.89,68.91,1621.2,18.848,45.083,141.7,0.694,0.7713,0.14334,1.1197,1.3171,0.009228,-0.998807455,107692778.5,0.027698519,0.045514112,1.643196629,0.046678935,-0.132139991,-0.503905181,0.665718143,1.056168144,1.128461925,1.125009616,0.987748282
433,2020/1/7,8052.31,7899.33,8463,7737.5,1810.61834,9.48,10.1,9.26,10.1,7787400,40,269.445,54.09,68.27,1626.6,19.062,46.22,142.515,0.687,0.7691,0.14395,1.1153,1.3126,0.009222,-0.998745702,107692778.5,0.065935784,0.116422575,1.765696396,0.181925596,0,-0.368486105,0.78647912,1.660009682,0,1.05464858,1.067732736
434,2020/1/8,7968.91,8301.6,8412.06,7871.01,1432.342748,10.27,10.28,9.15,9.322,7626700,51,269.445,52.64,65.44,1611.7,18.837,45.041,139.12,0.6866,0.7669,0.14391,1.1105,1.3097,0.009164,-0.998830204,107692778.5,-0.010411286,-0.080158226,7.699166497,0.1294633,-0.030427025,-0.371792873,0.728299801,1.180242727,1.927248428,1.188075604,1.002293362
435,2020/1/10,8051.05,7804,8250,7676,1154.199165,9.3,9.72,9.3,9.6,4485500,41,269.445,52.81,64.98,1611.2,18.779,48.69,142.847,0.6901,0.7662,0.14452,1.1121,1.3064,0.009136,-0.998807609,110915119.4,0.010254797,0.029385901,2.865576001,0.184824687,-0.009331327,-0.246208824,0.757685702,1.276349377,6.86557636,1.076691653,1.027412706
436,2020/1/13,8102.43,8100.01,8488.32,8000,2185.294765,9.39,9.59,9.31,9.44,2680600,49,269.445,52.52,64.2,1601.6,18.672,49.882,144.173,0.6904,0.7659,0.14506,1.1134,1.2989,0.009095,-0.998834917,110915119.4,0.006361499,-0.016807118,-2.642005975,0.094357244,0.018172601,-0.297433105,0.705940532,0.945091089,0.178451161,1.359199445,0.966372453
